index,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
5017,565931,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,08/09/11 10:35,1.65,12683.0,France
5018,565931,22632,HAND WARMER RED RETROSPOT,12,08/09/11 10:35,2.1,12683.0,France
5019,565931,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,08/09/11 10:35,0.85,12683.0,France
5020,565931,21481,FAWN BLUE HOT WATER BOTTLE,4,08/09/11 10:35,3.75,12683.0,France
5021,565931,20685,DOORMAT RED RETROSPOT,4,08/09/11 10:35,8.25,12683.0,France
5022,565931,22960,JAM MAKING SET WITH JARS,6,08/09/11 10:35,4.25,12683.0,France
5023,565931,21407,BROWN CHECK CAT DOORSTOP ,3,08/09/11 10:35,4.25,12683.0,France
5024,565931,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,08/09/11 10:35,0.85,12683.0,France
5025,565931,22629,SPACEBOY LUNCH BOX ,12,08/09/11 10:35,1.95,12683.0,France
5026,565931,22630,DOLLY GIRL LUNCH BOX,12,08/09/11 10:35,1.95,12683.0,France
5027,565931,22551,PLASTERS IN TIN SPACEBOY,12,08/09/11 10:35,1.65,12683.0,France
5028,565931,23377,PACK OF 12 DOLLY GIRL TISSUES,24,08/09/11 10:35,0.39,12683.0,France
5029,565931,23176,ABC TREASURE BOOK BOX ,8,08/09/11 10:35,2.25,12683.0,France
5030,565931,POST,POSTAGE,2,08/09/11 10:35,18.0,12683.0,France
5031,566074,22624,IVORY KITCHEN SCALES,2,09/09/11 8:48,8.5,12535.0,France
5032,566074,22138,BAKING SET 9 PIECE RETROSPOT ,6,09/09/11 8:48,4.95,12535.0,France
5033,566074,90184C,BLACK CHUNKY BEAD BRACELET W STRAP,4,09/09/11 8:48,8.95,12535.0,France
5034,566074,21155,RED RETROSPOT PEG BAG,12,09/09/11 8:48,2.55,12535.0,France
5035,566074,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,09/09/11 8:48,1.65,12535.0,France
5036,566074,22112,CHOCOLATE HOT WATER BOTTLE,3,09/09/11 8:48,4.95,12535.0,France
5037,566074,22111,SCOTTIE DOG HOT WATER BOTTLE,6,09/09/11 8:48,4.95,12535.0,France
5038,566074,23398,HANGING HEART BONHEUR,24,09/09/11 8:48,0.85,12535.0,France
5039,566074,23395,BELLE JARDINIERE CUSHION COVER,4,09/09/11 8:48,3.75,12535.0,France
5040,566074,23396,LA JARDIN BOTANIQUE CUSHION COVER,4,09/09/11 8:48,3.75,12535.0,France
5041,566074,23393,HOME SWEET HOME CUSHION COVER ,4,09/09/11 8:48,3.75,12535.0,France
5042,566074,46000S,POLYESTER FILLER PAD 40x40cm,12,09/09/11 8:48,1.45,12535.0,France
5043,566074,22626,BLACK KITCHEN SCALES,2,09/09/11 8:48,8.5,12535.0,France
5044,566074,22625,RED KITCHEN SCALES,2,09/09/11 8:48,8.5,12535.0,France
5045,566074,21485,RETROSPOT HEART HOT WATER BOTTLE,3,09/09/11 8:48,4.95,12535.0,France
5046,566074,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,4,09/09/11 8:48,8.95,12535.0,France
5047,566115,POST,POSTAGE,1,09/09/11 10:51,18.0,12674.0,France
5048,566115,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,09/09/11 10:51,0.62,12674.0,France
5049,566115,23076,ICE CREAM SUNDAE LIP GLOSS,24,09/09/11 10:51,1.25,12674.0,France
5050,566115,23290,SPACEBOY CHILDRENS BOWL,8,09/09/11 10:51,1.25,12674.0,France
5051,566115,22614,PACK OF 12 SPACEBOY TISSUES,24,09/09/11 10:51,0.29,12674.0,France
5052,566115,23381,PACK OF 12 VINTAGE LEAF TISSUES ,24,09/09/11 10:51,0.39,12674.0,France
5053,566115,23237,SET OF 4 KNICK KNACK TINS LEAF,6,09/09/11 10:51,4.15,12674.0,France
5054,566115,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,09/09/11 10:51,0.85,12674.0,France
5055,566115,22449,SILK PURSE BABUSHKA PINK,6,09/09/11 10:51,3.35,12674.0,France
5056,566115,21981,PACK OF 12 WOODLAND TISSUES ,24,09/09/11 10:51,0.29,12674.0,France
5057,566115,20981,12 PENCILS TALL TUBE WOODLAND,12,09/09/11 10:51,0.85,12674.0,France
5058,566115,21680,WOODLAND  STICKERS,12,09/09/11 10:51,0.85,12674.0,France
5059,566115,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,09/09/11 10:51,2.95,12674.0,France
5060,566115,22418,10 COLOUR SPACEBOY PEN,48,09/09/11 10:51,0.85,12674.0,France
5061,566115,22029,SPACEBOY BIRTHDAY CARD,12,09/09/11 10:51,0.42,12674.0,France
5062,566115,22712,CARD DOLLY GIRL ,12,09/09/11 10:51,0.42,12674.0,France
5063,566115,22727,ALARM CLOCK BAKELIKE RED ,8,09/09/11 10:51,3.75,12674.0,France
5064,566115,22726,ALARM CLOCK BAKELIKE GREEN,8,09/09/11 10:51,3.75,12674.0,France
5065,566115,22728,ALARM CLOCK BAKELIKE PINK,4,09/09/11 10:51,3.75,12674.0,France
5066,566115,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,09/09/11 10:51,4.15,12674.0,France
5067,566115,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,09/09/11 10:51,4.15,12674.0,France
5068,566115,23256,CHILDRENS CUTLERY SPACEBOY ,8,09/09/11 10:51,4.15,12674.0,France
5069,566163,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,09/09/11 11:48,0.85,12637.0,France
5070,566163,22662,LUNCH BAG DOLLY GIRL DESIGN,10,09/09/11 11:48,1.65,12637.0,France
5071,566163,22663,JUMBO BAG DOLLY GIRL DESIGN,10,09/09/11 11:48,2.08,12637.0,France
5072,566163,22712,CARD DOLLY GIRL ,12,09/09/11 11:48,0.42,12637.0,France
5073,566163,23108,SET OF 10 LED DOLLY LIGHTS,12,09/09/11 11:48,5.39,12637.0,France
5074,566163,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,09/09/11 11:48,4.15,12637.0,France
5075,566163,23291,DOLLY GIRL CHILDRENS CUP,8,09/09/11 11:48,1.25,12637.0,France
5076,566163,23345, DOLLY GIRL BEAKER,12,09/09/11 11:48,1.25,12637.0,France
5077,566163,23289,DOLLY GIRL CHILDRENS BOWL,8,09/09/11 11:48,1.25,12637.0,France
5078,566163,22492,MINI PAINT SET VINTAGE ,36,09/09/11 11:48,0.65,12637.0,France
5079,566163,22750,FELTCRAFT PRINCESS LOLA DOLL,8,09/09/11 11:48,3.75,12637.0,France
5080,566163,22659,LUNCH BOX I LOVE LONDON,12,09/09/11 11:48,1.95,12637.0,France
5081,566163,23347,I LOVE LONDON BEAKER,12,09/09/11 11:48,1.25,12637.0,France
5082,566163,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,09/09/11 11:48,4.15,12637.0,France
5083,566163,22384,LUNCH BAG PINK POLKADOT,10,09/09/11 11:48,1.65,12637.0,France
5084,566163,22356,CHARLOTTE BAG PINK POLKADOT,10,09/09/11 11:48,0.85,12637.0,France
5085,566163,23173,REGENCY TEAPOT ROSES ,2,09/09/11 11:48,9.95,12637.0,France
5086,566163,23170,REGENCY TEA PLATE ROSES ,12,09/09/11 11:48,1.65,12637.0,France
5087,566163,22174,PHOTO CUBE,12,09/09/11 11:48,1.65,12637.0,France
5088,566163,22727,ALARM CLOCK BAKELIKE RED ,12,09/09/11 11:48,3.75,12637.0,France
5089,566163,22728,ALARM CLOCK BAKELIKE PINK,12,09/09/11 11:48,3.75,12637.0,France
5090,566163,22726,ALARM CLOCK BAKELIKE GREEN,12,09/09/11 11:48,3.75,12637.0,France
5091,566163,22729,ALARM CLOCK BAKELIKE ORANGE,8,09/09/11 11:48,3.75,12637.0,France
5092,566163,22730,ALARM CLOCK BAKELIKE IVORY,8,09/09/11 11:48,3.75,12637.0,France
5093,566163,84692,BOX OF 24 COCKTAIL PARASOLS,25,09/09/11 11:48,0.42,12637.0,France
5094,566163,20750,RED RETROSPOT MINI CASES,6,09/09/11 11:48,7.95,12637.0,France
5095,566163,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,09/09/11 11:48,3.25,12637.0,France
5096,566163,20724,RED RETROSPOT CHARLOTTE BAG,10,09/09/11 11:48,0.85,12637.0,France
5097,566163,21094,SET/6 RED SPOTTY PAPER PLATES,12,09/09/11 11:48,0.85,12637.0,France
5098,566163,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,09/09/11 11:48,0.85,12637.0,France
5099,566163,20979,36 PENCILS TUBE RED RETROSPOT,16,09/09/11 11:48,1.25,12637.0,France
5100,566163,21086,SET/6 RED SPOTTY PAPER CUPS,12,09/09/11 11:48,0.65,12637.0,France
5101,566163,21880,RED RETROSPOT TAPE,12,09/09/11 11:48,0.65,12637.0,France
5102,566163,22321,BIRD DECORATION RED RETROSPOT,12,09/09/11 11:48,0.85,12637.0,France
5103,566163,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,09/09/11 11:48,2.55,12637.0,France
5104,566163,21558,SKULL LUNCH BOX WITH CUTLERY ,6,09/09/11 11:48,2.55,12637.0,France
5105,566163,22029,SPACEBOY BIRTHDAY CARD,12,09/09/11 11:48,0.42,12637.0,France
5106,566163,23209,LUNCH BAG VINTAGE DOILY ,10,09/09/11 11:48,1.65,12637.0,France
5107,566163,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,09/09/11 11:48,2.95,12637.0,France
5108,566163,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,09/09/11 11:48,1.65,12637.0,France
5109,566163,21680,WOODLAND  STICKERS,12,09/09/11 11:48,0.85,12637.0,France
5110,566163,23200,JUMBO BAG PEARS,10,09/09/11 11:48,2.08,12637.0,France
5111,566163,22302,COFFEE MUG PEARS  DESIGN,6,09/09/11 11:48,2.55,12637.0,France
5112,566163,22303,COFFEE MUG APPLES DESIGN,6,09/09/11 11:48,2.55,12637.0,France
5113,566163,23199,JUMBO BAG APPLES,10,09/09/11 11:48,2.08,12637.0,France
5114,566163,23204,CHARLOTTE BAG APPLES DESIGN,10,09/09/11 11:48,0.85,12637.0,France
5115,566163,23206,LUNCH BAG APPLE DESIGN,10,09/09/11 11:48,1.65,12637.0,France
5116,566163,22752,SET 7 BABUSHKA NESTING BOXES,2,09/09/11 11:48,8.5,12637.0,France
5117,566163,23201,JUMBO BAG ALPHABET,10,09/09/11 11:48,2.08,12637.0,France
5118,566163,21329,DINOSAURS  WRITING SET ,12,09/09/11 11:48,1.65,12637.0,France
5119,566163,21328,BALLOONS  WRITING SET ,12,09/09/11 11:48,1.65,12637.0,France
5120,566163,22551,PLASTERS IN TIN SPACEBOY,12,09/09/11 11:48,1.65,12637.0,France
5121,566163,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,09/09/11 11:48,0.85,12637.0,France
5122,566163,23207,LUNCH BAG ALPHABET DESIGN,10,09/09/11 11:48,1.65,12637.0,France
5123,566163,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,09/09/11 11:48,1.65,12637.0,France
5124,566163,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,09/09/11 11:48,1.65,12637.0,France
5125,566163,23241,TREASURE TIN GYMKHANA DESIGN,6,09/09/11 11:48,2.08,12637.0,France
5126,566163,23290,SPACEBOY CHILDRENS BOWL,8,09/09/11 11:48,1.25,12637.0,France
5127,566163,23256,CHILDRENS CUTLERY SPACEBOY ,4,09/09/11 11:48,4.15,12637.0,France
5128,566163,23229,VINTAGE DONKEY TAIL GAME ,6,09/09/11 11:48,3.75,12637.0,France
5129,566163,22382,LUNCH BAG SPACEBOY DESIGN ,10,09/09/11 11:48,1.65,12637.0,France
5130,566163,22385,JUMBO BAG SPACEBOY DESIGN,10,09/09/11 11:48,2.08,12637.0,France
5131,566163,22940,FELTCRAFT CHRISTMAS FAIRY,8,09/09/11 11:48,4.25,12637.0,France
5132,566163,22556,PLASTERS IN TIN CIRCUS PARADE ,24,09/09/11 11:48,1.65,12637.0,France
5133,566163,22631,CIRCUS PARADE LUNCH BOX ,12,09/09/11 11:48,1.95,12637.0,France
5134,566163,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,09/09/11 11:48,0.42,12637.0,France
5135,566163,22398,MAGNETS PACK OF 4 SWALLOWS,12,09/09/11 11:48,0.39,12637.0,France
5136,566256,22730,ALARM CLOCK BAKELIKE IVORY,4,11/09/11 12:27,3.75,12680.0,France
5137,566256,22726,ALARM CLOCK BAKELIKE GREEN,4,11/09/11 12:27,3.75,12680.0,France
5138,566256,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,11/09/11 12:27,3.25,12680.0,France
5139,566256,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,11/09/11 12:27,3.75,12680.0,France
5140,566256,21208,PASTEL COLOUR HONEYCOMB FAN,12,11/09/11 12:27,0.39,12680.0,France
5141,566256,20751,FUNKY WASHING UP GLOVES ASSORTED,12,11/09/11 12:27,2.1,12680.0,France
5142,566256,POST,POSTAGE,1,11/09/11 12:27,18.0,12680.0,France
5143,566492,POST,POSTAGE,1,13/09/11 10:34,18.0,12679.0,France
5144,566492,21232,STRAWBERRY CERAMIC TRINKET BOX,72,13/09/11 10:34,1.06,12679.0,France
5145,566736,22704,WRAP RED APPLES ,25,14/09/11 14:19,0.42,12726.0,France
5146,566736,21498,RED RETROSPOT WRAP ,25,14/09/11 14:19,0.42,12726.0,France
5147,566736,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,14/09/11 14:19,2.1,12726.0,France
5148,566736,21883,STARS GIFT TAPE ,12,14/09/11 14:19,0.65,12726.0,France
5149,566736,22082,RIBBON REEL STRIPES DESIGN ,10,14/09/11 14:19,1.65,12726.0,France
5150,566736,22080,RIBBON REEL POLKADOTS ,10,14/09/11 14:19,1.65,12726.0,France
5151,566736,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,24,14/09/11 14:19,0.42,12726.0,France
5152,566736,22535,MAGIC DRAWING SLATE BUNNIES ,24,14/09/11 14:19,0.42,12726.0,France
5153,566736,21988,PACK OF 6 SKULL PAPER PLATES,24,14/09/11 14:19,0.85,12726.0,France
5154,566736,21094,SET/6 RED SPOTTY PAPER PLATES,24,14/09/11 14:19,0.85,12726.0,France
5155,566736,22437,SET OF 9 BLACK SKULL BALLOONS,20,14/09/11 14:19,0.85,12726.0,France
5156,566736,85175,CACTI T-LIGHT CANDLES,16,14/09/11 14:19,0.42,12726.0,France
5157,566736,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,14/09/11 14:19,0.85,12726.0,France
5158,566736,21679,SKULLS  STICKERS,24,14/09/11 14:19,0.85,12726.0,France
5159,566736,21987,PACK OF 6 SKULL PAPER CUPS,24,14/09/11 14:19,0.65,12726.0,France
5160,566736,21086,SET/6 RED SPOTTY PAPER CUPS,24,14/09/11 14:19,0.65,12726.0,France
5161,566736,21207,SKULL AND CROSSBONES  GARLAND ,24,14/09/11 14:19,1.65,12726.0,France
5162,566736,22908,PACK OF 20 NAPKINS RED APPLES,24,14/09/11 14:19,0.85,12726.0,France
5163,566736,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,48,14/09/11 14:19,0.42,12726.0,France
5164,566736,22544,MINI JIGSAW SPACEBOY,24,14/09/11 14:19,0.42,12726.0,France
5165,566736,POST,POSTAGE,2,14/09/11 14:19,18.0,12726.0,France
5166,566816,22662,LUNCH BAG DOLLY GIRL DESIGN,20,15/09/11 10:53,1.65,12731.0,France
5167,566816,23346,SPACEBOY BEAKER,24,15/09/11 10:53,1.25,12731.0,France
5168,566816,23008,DOLLY GIRL BABY GIFT SET,12,15/09/11 10:53,14.95,12731.0,France
5169,566816,22629,SPACEBOY LUNCH BOX ,24,15/09/11 10:53,1.95,12731.0,France
5170,566816,23007, SPACEBOY BABY GIFT SET,12,15/09/11 10:53,14.95,12731.0,France
5171,566816,23009,I LOVE LONDON BABY GIFT SET,6,15/09/11 10:53,14.95,12731.0,France
5172,566816,22423,REGENCY CAKESTAND 3 TIER,16,15/09/11 10:53,10.95,12731.0,France
5173,566816,23171,REGENCY TEA PLATE GREEN ,24,15/09/11 10:53,1.65,12731.0,France
5174,566816,23170,REGENCY TEA PLATE ROSES ,48,15/09/11 10:53,1.45,12731.0,France
5175,566816,22971,QUEENS GUARD COFFEE MUG,24,15/09/11 10:53,2.55,12731.0,France
5176,566816,21915,RED  HARMONICA IN BOX ,48,15/09/11 10:53,1.25,12731.0,France
5177,566816,21914,BLUE HARMONICA IN BOX ,48,15/09/11 10:53,1.25,12731.0,France
5178,566816,22492,MINI PAINT SET VINTAGE ,36,15/09/11 10:53,0.65,12731.0,France
5179,566816,22367,CHILDRENS APRON SPACEBOY DESIGN,24,15/09/11 10:53,1.95,12731.0,France
5180,566816,22899,CHILDREN'S APRON DOLLY GIRL ,24,15/09/11 10:53,2.1,12731.0,France
5181,566816,20725,LUNCH BAG RED RETROSPOT,20,15/09/11 10:53,1.65,12731.0,France
5182,566816,22382,LUNCH BAG SPACEBOY DESIGN ,20,15/09/11 10:53,1.65,12731.0,France
5183,566816,21524,DOORMAT SPOTTY HOME SWEET HOME,10,15/09/11 10:53,7.08,12731.0,France
5184,566816,48138,DOORMAT UNION FLAG,10,15/09/11 10:53,7.08,12731.0,France
5185,566816,22688,DOORMAT PEACE ON EARTH BLUE,10,15/09/11 10:53,7.08,12731.0,France
5186,566816,22690,DOORMAT HOME SWEET HOME BLUE ,10,15/09/11 10:53,7.08,12731.0,France
5187,566816,23349,ROLL WRAP VINTAGE CHRISTMAS,24,15/09/11 10:53,1.25,12731.0,France
5188,566816,23352,ROLL WRAP 50'S RED CHRISTMAS ,24,15/09/11 10:53,1.25,12731.0,France
5189,566816,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,15/09/11 10:53,4.25,12731.0,France
5190,566816,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,15/09/11 10:53,3.75,12731.0,France
5191,566816,21479,WHITE SKULL HOT WATER BOTTLE ,12,15/09/11 10:53,4.25,12731.0,France
5192,566816,21481,FAWN BLUE HOT WATER BOTTLE,36,15/09/11 10:53,3.39,12731.0,France
5193,566816,84879,ASSORTED COLOUR BIRD ORNAMENT,160,15/09/11 10:53,1.45,12731.0,France
5194,566816,23222,CHRISTMAS TREE HANGING GOLD,144,15/09/11 10:53,0.72,12731.0,France
5195,566816,23224,CHERUB HEART DECORATION GOLD,144,15/09/11 10:53,0.72,12731.0,France
5196,566816,20685,DOORMAT RED RETROSPOT,10,15/09/11 10:53,7.08,12731.0,France
5197,566873,21731,RED TOADSTOOL LED NIGHT LIGHT,24,15/09/11 13:31,1.65,12682.0,France
5198,566873,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,15/09/11 13:31,3.25,12682.0,France
5199,566873,23389,SPACEBOY MINI BACKPACK,4,15/09/11 13:31,4.15,12682.0,France
5200,566873,23390,DOLLY GIRL MINI BACKPACK,4,15/09/11 13:31,4.15,12682.0,France
5201,566873,23391, I LOVE LONDON MINI BACKPACK,4,15/09/11 13:31,4.15,12682.0,France
5202,566873,23388,WOODLAND MINI BACKPACK,4,15/09/11 13:31,4.15,12682.0,France
5203,566873,22029,SPACEBOY BIRTHDAY CARD,12,15/09/11 13:31,0.42,12682.0,France
5204,566873,22631,CIRCUS PARADE LUNCH BOX ,12,15/09/11 13:31,1.95,12682.0,France
5205,566873,22630,DOLLY GIRL LUNCH BOX,12,15/09/11 13:31,1.95,12682.0,France
5206,566873,21212,PACK OF 72 RETROSPOT CAKE CASES,24,15/09/11 13:31,0.55,12682.0,France
5207,566873,21086,SET/6 RED SPOTTY PAPER CUPS,12,15/09/11 13:31,0.65,12682.0,France
5208,566873,22027,TEA PARTY BIRTHDAY CARD,12,15/09/11 13:31,0.42,12682.0,France
5209,566873,20725,LUNCH BAG RED RETROSPOT,10,15/09/11 13:31,1.65,12682.0,France
5210,566873,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,15/09/11 13:31,0.85,12682.0,France
5211,566873,21094,SET/6 RED SPOTTY PAPER PLATES,12,15/09/11 13:31,0.85,12682.0,France
5212,566918,POST,POSTAGE,1,15/09/11 14:50,18.0,12722.0,France
5213,566918,35599B,BLACK CHRISTMAS TREE 120CM,2,15/09/11 14:50,8.49,12722.0,France
5214,566918,48194,DOORMAT HEARTS,4,15/09/11 14:50,8.25,12722.0,France
5217,567191,23388,WOODLAND MINI BACKPACK,4,19/09/11 9:15,4.15,12562.0,France
5218,567191,23389,SPACEBOY MINI BACKPACK,4,19/09/11 9:15,4.15,12562.0,France
5219,567191,23390,DOLLY GIRL MINI BACKPACK,4,19/09/11 9:15,4.15,12562.0,France
5220,567191,21394,RED POLKADOT BEAKER ,36,19/09/11 9:15,0.39,12562.0,France
5221,567191,22355,CHARLOTTE BAG SUKI DESIGN,10,19/09/11 9:15,0.85,12562.0,France
5222,567191,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,19/09/11 9:15,0.85,12562.0,France
5223,567191,23287,RED VINTAGE SPOT BEAKER,16,19/09/11 9:15,0.85,12562.0,France
5224,567191,23286,BLUE VINTAGE SPOT BEAKER,8,19/09/11 9:15,0.85,12562.0,France
5225,567191,21731,RED TOADSTOOL LED NIGHT LIGHT,12,19/09/11 9:15,1.65,12562.0,France
5226,567191,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,19/09/11 9:15,1.95,12562.0,France
5227,567191,79191C,RETRO PLASTIC ELEPHANT TRAY,12,19/09/11 9:15,0.85,12562.0,France
5228,567191,20725,LUNCH BAG RED RETROSPOT,10,19/09/11 9:15,1.65,12562.0,France
5229,567191,22382,LUNCH BAG SPACEBOY DESIGN ,10,19/09/11 9:15,1.65,12562.0,France
5230,567191,22383,LUNCH BAG SUKI DESIGN ,10,19/09/11 9:15,1.65,12562.0,France
5231,567191,22629,SPACEBOY LUNCH BOX ,12,19/09/11 9:15,1.95,12562.0,France
5232,567191,22630,DOLLY GIRL LUNCH BOX,12,19/09/11 9:15,1.95,12562.0,France
5233,567191,22384,LUNCH BAG PINK POLKADOT,10,19/09/11 9:15,1.65,12562.0,France
5234,567191,23206,LUNCH BAG APPLE DESIGN,10,19/09/11 9:15,1.65,12562.0,France
5235,567191,23209,LUNCH BAG VINTAGE DOILY ,20,19/09/11 9:15,1.65,12562.0,France
5236,567191,21452,TOADSTOOL MONEY BOX,6,19/09/11 9:15,2.95,12562.0,France
5237,567191,POST,POSTAGE,3,19/09/11 9:15,18.0,12562.0,France
5238,567293,21535,RED RETROSPOT SMALL MILK JUG,6,19/09/11 12:01,2.55,12640.0,France
5239,567293,21531,RED RETROSPOT SUGAR JAM BOWL,6,19/09/11 12:01,2.55,12640.0,France
5240,567293,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,19/09/11 12:01,3.75,12640.0,France
5241,567293,22348,TEA BAG PLATE RED RETROSPOT,12,19/09/11 12:01,0.85,12640.0,France
5242,567293,23174,REGENCY SUGAR BOWL GREEN,4,19/09/11 12:01,4.15,12640.0,France
5243,567293,23175,REGENCY MILK JUG PINK ,4,19/09/11 12:01,3.25,12640.0,France
5244,567293,22847,BREAD BIN DINER STYLE IVORY,2,19/09/11 12:01,16.95,12640.0,France
5245,567293,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,19/09/11 12:01,1.45,12640.0,France
5246,567293,21703,BAG 125g SWIRLY MARBLES,12,19/09/11 12:01,0.42,12640.0,France
5247,567293,21889,WOODEN BOX OF DOMINOES,12,19/09/11 12:01,1.25,12640.0,France
5248,567293,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,19/09/11 12:01,3.25,12640.0,France
5249,567293,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,19/09/11 12:01,1.45,12640.0,France
5250,567293,22619,SET OF 6 SOLDIER SKITTLES,4,19/09/11 12:01,3.75,12640.0,France
5251,567293,23101,SILVER STARS TABLE DECORATION,12,19/09/11 12:01,0.83,12640.0,France
5252,567293,22961,JAM MAKING SET PRINTED,12,19/09/11 12:01,1.45,12640.0,France
5253,567293,22727,ALARM CLOCK BAKELIKE RED ,4,19/09/11 12:01,3.75,12640.0,France
5254,567293,22730,ALARM CLOCK BAKELIKE IVORY,4,19/09/11 12:01,3.75,12640.0,France
5255,567293,22726,ALARM CLOCK BAKELIKE GREEN,4,19/09/11 12:01,3.75,12640.0,France
5256,567293,22192,BLUE DINER WALL CLOCK,2,19/09/11 12:01,8.5,12640.0,France
5257,567293,22191,IVORY DINER WALL CLOCK,2,19/09/11 12:01,8.5,12640.0,France
5258,567293,22193,RED DINER WALL CLOCK,2,19/09/11 12:01,8.5,12640.0,France
5259,567293,22467,GUMBALL COAT RACK,6,19/09/11 12:01,2.55,12640.0,France
5260,567293,22423,REGENCY CAKESTAND 3 TIER,3,19/09/11 12:01,12.75,12640.0,France
5261,567293,22697,GREEN REGENCY TEACUP AND SAUCER,6,19/09/11 12:01,2.95,12640.0,France
5262,567293,23160,REGENCY TEA SPOON,12,19/09/11 12:01,1.25,12640.0,France
5263,567293,22698,PINK REGENCY TEACUP AND SAUCER,6,19/09/11 12:01,2.95,12640.0,France
5264,567293,23161,REGENCY CAKE FORK,12,19/09/11 12:01,1.25,12640.0,France
5265,567293,23164,REGENCY CAKE SLICE,4,19/09/11 12:01,4.95,12640.0,France
5266,567293,22699,ROSES REGENCY TEACUP AND SAUCER ,6,19/09/11 12:01,2.95,12640.0,France
5267,567293,22624,IVORY KITCHEN SCALES,2,19/09/11 12:01,8.5,12640.0,France
5268,567293,23319,BOX OF 6 MINI 50'S CRACKERS,6,19/09/11 12:01,2.49,12640.0,France
5269,567293,22785,SQUARECUSHION COVER PINK UNION JACK,2,19/09/11 12:01,6.75,12640.0,France
5270,567293,21622,VINTAGE UNION JACK CUSHION COVER,4,19/09/11 12:01,4.95,12640.0,France
5271,567293,48138,DOORMAT UNION FLAG,2,19/09/11 12:01,8.25,12640.0,France
5272,567293,22207,FRYING PAN UNION FLAG,4,19/09/11 12:01,4.25,12640.0,France
5273,567293,22377,BOTTLE BAG RETROSPOT ,5,19/09/11 12:01,2.1,12640.0,France
5274,567293,22379,RECYCLING BAG RETROSPOT ,5,19/09/11 12:01,2.1,12640.0,France
5275,567293,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,19/09/11 12:01,2.08,12640.0,France
5276,567293,20749,ASSORTED COLOUR MINI CASES,2,19/09/11 12:01,7.95,12640.0,France
5277,567293,21485,RETROSPOT HEART HOT WATER BOTTLE,3,19/09/11 12:01,4.95,12640.0,France
5278,567293,22111,SCOTTIE DOG HOT WATER BOTTLE,3,19/09/11 12:01,4.95,12640.0,France
5279,567293,POST,POSTAGE,5,19/09/11 12:01,18.0,12640.0,France
5280,567296,15056BL,EDWARDIAN PARASOL BLACK,6,19/09/11 12:19,5.95,12682.0,France
5281,567296,23427,STOOL HOME SWEET HOME ,2,19/09/11 12:19,12.5,12682.0,France
5282,567296,23433,HANGING QUILTED PATCHWORK APPLES,12,19/09/11 12:19,0.83,12682.0,France
5283,567296,23397,FOOT STOOL HOME SWEET HOME ,2,19/09/11 12:19,9.95,12682.0,France
5284,567296,23411, TRELLIS COAT RACK,6,19/09/11 12:19,4.95,12682.0,France
5285,567296,23445,ICE CREAM BUBBLES,20,19/09/11 12:19,0.83,12682.0,France
5286,567296,20725,LUNCH BAG RED RETROSPOT,20,19/09/11 12:19,1.65,12682.0,France
5287,567296,20726,LUNCH BAG WOODLAND,10,19/09/11 12:19,1.65,12682.0,France
5288,567296,23296,SET OF 6 TEA TIME BAKING CASES,8,19/09/11 12:19,1.25,12682.0,France
